"ymd","ym","dow","toy","timeCount","tod","load","tempMax","temp95Max","tempMin","temp95Min","todFrom1","peak24","tod24","matTem.1","matTem.2","matTem.3","matTem.4","matTem.5","matTem.6","matTem.7","matTem.8","matTem.9","matTem.10","matTem.11","matTem.12","matTem.13","matTem.14","matTem.15","matTem.16","matTem.17","matTem.18","matTem.19","matTem.20","matTem.21","matTem.22","matTem.23","matTem.24","matTem.25","matTem.26","matTem.27","matTem.28","matTem.29","matTem.30","matTem.31","matTem.32","matTem.33","matTem.34","matTem.35","matTem.36","matTem.37","matTem.38","matTem.39","matTem.40","matTem.41","matTem.42","matTem.43","matTem.44","matTem.45","matTem.46","matTem.47","matTem.48","matTem95.1","matTem95.2","matTem95.3","matTem95.4","matTem95.5","matTem95.6","matTem95.7","matTem95.8","matTem95.9","matTem95.10","matTem95.11","matTem95.12","matTem95.13","matTem95.14","matTem95.15","matTem95.16","matTem95.17","matTem95.18","matTem95.19","matTem95.20","matTem95.21","matTem95.22","matTem95.23","matTem95.24","matTem95.25","matTem95.26","matTem95.27","matTem95.28","matTem95.29","matTem95.30","matTem95.31","matTem95.32","matTem95.33","matTem95.34","matTem95.35","matTem95.36","matTem95.37","matTem95.38","matTem95.39","matTem95.40","matTem95.41","matTem95.42","matTem95.43","matTem95.44","matTem95.45","matTem95.46","matTem95.47","matTem95.48","matInt.1","matInt.2","matInt.3","matInt.4","matInt.5","matInt.6","matInt.7","matInt.8","matInt.9","matInt.10","matInt.11","matInt.12","matInt.13","matInt.14","matInt.15","matInt.16","matInt.17","matInt.18","matInt.19","matInt.20","matInt.21","matInt.22","matInt.23","matInt.24","matInt.25","matInt.26","matInt.27","matInt.28","matInt.29","matInt.30","matInt.31","matInt.32","matInt.33","matInt.34","matInt.35","matInt.36","matInt.37","matInt.38","matInt.39","matInt.40","matInt.41","matInt.42","matInt.43","matInt.44","matInt.45","matInt.46","matInt.47","matInt.48","matLag.1","matLag.2","matLag.3","matLag.4","matLag.5","matLag.6","matLag.7","matLag.8","matLag.9","matLag.10","matLag.11","matLag.12","matLag.13","matLag.14","matLag.15","matLag.16","matLag.17","matLag.18","matLag.19","matLag.20","matLag.21","matLag.22","matLag.23","matLag.24","matLag.25","matLag.26","matLag.27","matLag.28","matLag.29","matLag.30","matLag.31","matLag.32","matLag.33","matLag.34","matLag.35","matLag.36","matLag.37","matLag.38","matLag.39","matLag.40","matLag.41","matLag.42","matLag.43","matLag.44","matLag.45","matLag.46","matLag.47","matLag.48"
2014-06-18,"2014-6","3",0.46030025,1403042400,24,5.198928,21.5560168,18.77324425,13.89203624,15.61157172,25,5.129651,24,15.5850493289,15.2034066853,14.9996474057,14.8580458683,14.7088092222,14.6456608025,14.6286960729,14.4623945237,14.4071615904,14.4382656207,14.3568292425,14.1420056632,13.9634702155,13.8920362377,14.0349038105,14.2617320541,14.5266537792,14.6836361088,15.0306127588,15.5932203417,16.1010093669,16.3452309145,16.5804155846,17.2366021743,17.7081136562,18.1259972716,18.6605071671,19.5333641162,20.3022424734,20.5508995451,20.6808910542,20.9216832421,21.2011442045,21.5560167502,21.5071114958,21.2578427823,21.2036674205,21.3330090556,21.3710692865,21.0465862561,20.6223969666,20.2423708271,19.7260788252,19.1216657727,18.3539214394,17.8816369126,17.3918077248,16.7137534170, 1.733278e+01, 1.722631e+01, 1.711498e+01, 1.700213e+01, 1.688746e+01, 1.677537e+01, 1.666804e+01, 1.655776e+01, 1.645023e+01, 1.634963e+01, 1.624999e+01, 1.614459e+01, 1.603553e+01, 1.592836e+01, 1.583369e+01, 1.575509e+01, 1.569367e+01, 1.564317e+01, 1.561254e+01, 1.561157e+01, 1.563604e+01, 1.567150e+01, 1.571695e+01, 1.579293e+01, 1.588869e+01, 1.600056e+01, 1.613355e+01, 1.630354e+01, 1.650348e+01, 1.670585e+01, 1.690460e+01, 1.710546e+01, 1.731024e+01, 1.752253e+01, 1.772176e+01, 1.789856e+01, 1.806382e+01, 1.822728e+01, 1.838447e+01, 1.851757e+01, 1.862281e+01, 1.870379e+01, 1.875491e+01, 1.877324e+01, 1.875228e+01, 1.870875e+01, 1.864290e+01, 1.854644e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.316377,3.195536,3.125602,3.083223,3.028903,2.989541,2.958839,2.957658,2.917902,2.868306,2.920527,3.049634,3.404679,3.796068,4.250436,4.566775,4.784053,4.867238,4.970498,5.004874,5.015764,5.051190,5.090289,5.111020,5.129651,5.105378,5.051059,5.041087,5.016420,4.990441,4.957902,5.010253,5.056569,5.101836,5.086222,5.016026,4.938221,4.849132,4.745872,4.655996,4.552080,4.443703,4.387022,4.333490,4.315383,4.065566,3.782947,3.529325
2014-06-19,"2014-6","4",0.46304013,1403128800,24,5.151563,19.4448342,18.43699692,12.30366298,15.61902983,25,5.198928,24,16.3575431733,15.9378613800,15.5577971221,15.0810228392,14.5457548511,14.0303116644,13.6737855611,13.4595614056,13.1729020637,12.8852701429,12.6572776985,12.4458960309,12.3036629754,12.3584454439,12.7502738226,13.3063017528,14.0215472960,15.0550323241,16.0884353907,16.8824881952,17.6532120765,18.2882555221,18.7161473759,18.7376140193,18.9183699001,19.3221292546,19.4448341684,19.2029934923,19.0750425650,19.0719727066,19.2563906239,19.2222946230,19.0315782241,18.7958719853,18.4017655203,17.9651134481,17.7665278219,17.8527617139,18.0533749867,17.7324496471,17.3238250151,17.1266731882,16.9427186342,16.8649710468,16.6213573954,16.0827962936,15.5498372748,15.1050292885, 1.843700e+01, 1.831204e+01, 1.817433e+01, 1.801966e+01, 1.784597e+01, 1.765518e+01, 1.745611e+01, 1.725629e+01, 1.705212e+01, 1.684378e+01, 1.663445e+01, 1.642502e+01, 1.621895e+01, 1.602593e+01, 1.586215e+01, 1.573435e+01, 1.564871e+01, 1.561903e+01, 1.564250e+01, 1.570450e+01, 1.580194e+01, 1.592625e+01, 1.606575e+01, 1.619934e+01, 1.633529e+01, 1.648463e+01, 1.663264e+01, 1.676116e+01, 1.687685e+01, 1.698661e+01, 1.710010e+01, 1.720621e+01, 1.729748e+01, 1.737240e+01, 1.742387e+01, 1.745093e+01, 1.746671e+01, 1.748601e+01, 1.751438e+01, 1.752528e+01, 1.751521e+01, 1.749578e+01, 1.746813e+01, 1.743797e+01, 1.739714e+01, 1.733142e+01, 1.724234e+01, 1.713548e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.336451,3.215873,3.147776,3.105003,3.070496,3.023655,2.996233,2.991641,2.962906,2.908849,2.955952,3.083879,3.436300,3.820735,4.293734,4.594853,4.805440,4.883508,4.990835,5.057750,5.069427,5.088715,5.131488,5.168095,5.198928,5.164552,5.175705,5.159304,5.146315,5.101442,5.066147,5.098949,5.137130,5.193680,5.182003,5.116531,5.007892,4.904632,4.819217,4.709266,4.594066,4.462072,4.406703,4.355795,4.352777,4.132875,3.848288,3.579971
2014-06-20,"2014-6","5",0.46578001,1403215200,24,5.113513,21.6712733,18.35367873,12.03523147,14.79166630,25,5.151563,24,14.8920228935,14.6113048312,14.2768676784,13.9955167365,13.7153452856,13.4242134980,13.2392444491,12.9992749145,12.7462353088,12.2765195249,12.0352314727,12.1668748727,12.5627478311,12.8400051844,12.9801299044,13.1823828884,13.6409939400,14.3086940938,14.8138490862,15.2526295857,15.6390265930,16.0817976580,16.6427778411,17.2016885089,17.6497276128,17.9514990163,18.2783340449,18.5024403086,18.9524889752,19.5159079813,19.9423257126,20.2430789293,20.5994567644,21.1955021018,21.6712732998,21.5586241138,21.3165128080,21.4313625395,21.3888599120,21.1369841661,20.7224345681,20.0795911238,19.4347055307,18.5314777893,17.6861891215,16.8645441173,16.1488325396,15.5582516067, 1.702331e+01, 1.690271e+01, 1.677141e+01, 1.663262e+01, 1.648676e+01, 1.633363e+01, 1.617891e+01, 1.601993e+01, 1.585624e+01, 1.567726e+01, 1.549516e+01, 1.532874e+01, 1.519044e+01, 1.507292e+01, 1.496828e+01, 1.487899e+01, 1.481709e+01, 1.479167e+01, 1.479278e+01, 1.481577e+01, 1.485693e+01, 1.491817e+01, 1.500440e+01, 1.511427e+01, 1.524104e+01, 1.537656e+01, 1.552165e+01, 1.567069e+01, 1.583478e+01, 1.601884e+01, 1.621501e+01, 1.641642e+01, 1.662557e+01, 1.685406e+01, 1.709493e+01, 1.731811e+01, 1.751803e+01, 1.771370e+01, 1.789746e+01, 1.805943e+01, 1.819258e+01, 1.828693e+01, 1.834432e+01, 1.835368e+01, 1.832030e+01, 1.824752e+01, 1.814258e+01, 1.801337e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.364005,3.185301,3.108152,3.076925,3.031659,2.979570,2.958314,2.958577,2.924988,2.861090,2.945456,3.080467,3.439186,3.824277,4.300426,4.596428,4.812000,4.886919,5.010909,5.059981,5.064179,5.097243,5.131357,5.141591,5.151563,5.130176,5.100917,5.074807,5.039906,5.007367,4.964856,5.008941,5.064835,5.118761,5.109052,5.033083,4.934941,4.854642,4.769752,4.663474,4.452625,4.335327,4.251355,4.134581,4.255947,4.087609,3.806827,3.552549
2014-06-21,"2014-6","6",0.46851989,1403301600,22,4.473356,21.9345012,19.21546656,12.87150253,15.43717033,23,5.113513,24,15.1756125975,14.9779784222,14.6813997746,14.4056316172,14.3968289905,14.3289103442,14.1178246799,13.9650985739,13.6790215481,13.3460632135,13.0893586685,12.9974160290,12.8857290204,12.8715025329,13.1890810392,13.5209173166,13.8873012965,14.4003641166,15.0778771705,15.9116666022,16.8788903134,17.6349044606,18.5111066638,19.0823192012,19.3857538216,19.6306656196,20.0626043689,20.6666312187,21.0482455949,21.1718794633,21.1375226874,21.4161575132,21.7286235730,21.6448389200,21.4286173124,21.4561730453,21.7728972257,21.9345011852,21.8115293264,21.5041975745,20.9407273997,20.6329407864,20.2886696884,19.9587079819,19.4981569220,18.9454665720,18.3635895907,17.6369064358, 1.787148e+01, 1.772680e+01, 1.757453e+01, 1.741609e+01, 1.726512e+01, 1.711831e+01, 1.696829e+01, 1.681813e+01, 1.666117e+01, 1.649542e+01, 1.632512e+01, 1.615873e+01, 1.599508e+01, 1.583890e+01, 1.570641e+01, 1.559714e+01, 1.551164e+01, 1.545608e+01, 1.543717e+01, 1.546090e+01, 1.553179e+01, 1.563695e+01, 1.578066e+01, 1.594574e+01, 1.611774e+01, 1.629339e+01, 1.648185e+01, 1.669109e+01, 1.690895e+01, 1.712209e+01, 1.732286e+01, 1.752753e+01, 1.773758e+01, 1.793295e+01, 1.810773e+01, 1.827515e+01, 1.845004e+01, 1.862426e+01, 1.878363e+01, 1.891965e+01, 1.902071e+01, 1.910132e+01, 1.916069e+01, 1.920059e+01, 1.921547e+01, 1.920197e+01, 1.916005e+01, 1.908389e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.328579,3.182415,3.121535,3.084535,3.036644,2.993871,2.946112,2.949654,2.915934,2.859384,2.918165,3.051602,3.385260,3.755656,4.224720,4.529250,4.757943,4.838110,4.937696,4.991097,5.005267,5.024424,5.056307,5.095931,5.113513,5.064048,5.031771,4.990835,4.948980,4.908699,4.837979,4.833518,4.863433,4.887706,4.876947,4.813181,4.708216,4.587375,4.487395,4.394632,4.279302,4.156624,4.094825,4.070421,4.083410,3.942101,3.707635,3.457161
2014-06-22,"2014-6","0",0.47125978,1403388000,25,4.306330,22.9131124,20.00384826,13.62940291,16.30150942,26,4.473356,22,16.6435027929,16.0144182967,15.5806163031,15.1496525301,14.6456822376,14.3571532369,14.4361695974,14.4092507001,14.3138462302,13.8993498667,13.6294029089,13.6828544794,13.7201509663,13.8158284653,14.0265477228,14.2545731882,14.7149591781,15.3958978066,16.0542434230,16.8698283539,17.7062738145,18.3923276788,19.0936304068,20.0413716447,20.8339414956,21.1320403236,21.3313658096,21.6512197896,22.2219208436,22.6644521811,22.6741865680,22.5083689048,22.1769275600,22.2564210069,22.3543701987,22.6982079050,22.9131123696,22.5218457645,22.0301975413,21.6925551547,21.3693655627,21.1629480865,20.8066042429,20.2329503503,19.5876590863,18.7078896579,18.1772563096,17.6856734710, 1.896187e+01, 1.881450e+01, 1.865280e+01, 1.847765e+01, 1.828605e+01, 1.808960e+01, 1.790693e+01, 1.773205e+01, 1.756114e+01, 1.737805e+01, 1.719062e+01, 1.701523e+01, 1.685047e+01, 1.669874e+01, 1.656513e+01, 1.644960e+01, 1.636287e+01, 1.631452e+01, 1.630151e+01, 1.632993e+01, 1.639874e+01, 1.649842e+01, 1.662818e+01, 1.679884e+01, 1.700060e+01, 1.720717e+01, 1.741338e+01, 1.762527e+01, 1.785510e+01, 1.809557e+01, 1.832450e+01, 1.853370e+01, 1.871586e+01, 1.889288e+01, 1.906596e+01, 1.924757e+01, 1.943085e+01, 1.958540e+01, 1.970764e+01, 1.980688e+01, 1.988501e+01, 1.994891e+01, 1.999179e+01, 2.000385e+01, 1.998304e+01, 1.991928e+01, 1.983218e+01, 1.972485e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.264419,3.115500,3.037694,2.979832,2.923676,2.864370,2.835636,2.826320,2.783941,2.694983,2.706135,2.746547,2.926693,3.093326,3.339994,3.602669,3.881746,4.100598,4.288092,4.382036,4.433076,4.450264,4.473356,4.449739,4.412739,4.354352,4.308298,4.227869,4.171712,4.116999,4.081836,4.055594,4.083673,4.134581,4.183783,4.199397,4.160429,4.097056,4.039850,3.949711,3.878728,3.811681,3.772976,3.785965,3.838316,3.731646,3.536541,3.348260
2014-06-23,"2014-6","1",0.47399966,1403474400,24,5.220840,23.6773453,20.36754096,13.52227854,16.92120687,25,4.306330,25,17.1343601350,16.4972653035,15.9815900764,15.9357472792,15.9162588656,15.4848832040,15.0365602269,15.1068052301,15.1987910178,15.1221738051,14.6690426725,13.8306627881,13.5222785359,13.7720902368,14.2621714481,14.9238249310,15.4215082152,16.1172508288,16.7506846102,17.2699121296,17.9478791724,18.4357054343,18.9942657619,19.3756066377,20.1815145774,21.3293959318,22.1289814344,22.2295398137,22.2517133748,22.6529736211,22.9768895433,22.8364110797,22.8046106333,23.1386441300,23.6050192447,23.6773452613,23.4033548939,22.7889752360,22.1111507653,21.7246598211,21.5096586927,21.2762194658,20.6324490100,19.1308250062,17.7433787941,17.2106998634,17.2092680464,17.0187510881, 1.959533e+01, 1.944043e+01, 1.926748e+01, 1.910090e+01, 1.894167e+01, 1.876883e+01, 1.858221e+01, 1.840844e+01, 1.824796e+01, 1.809167e+01, 1.792054e+01, 1.771605e+01, 1.750636e+01, 1.731964e+01, 1.716677e+01, 1.705462e+01, 1.697297e+01, 1.693018e+01, 1.692121e+01, 1.693864e+01, 1.698910e+01, 1.706143e+01, 1.715808e+01, 1.726895e+01, 1.741458e+01, 1.761032e+01, 1.783625e+01, 1.805592e+01, 1.826571e+01, 1.848507e+01, 1.870966e+01, 1.891600e+01, 1.911043e+01, 1.931184e+01, 1.952650e+01, 1.973404e+01, 1.991751e+01, 2.006108e+01, 2.016358e+01, 2.024164e+01, 2.030504e+01, 2.035360e+01, 2.036754e+01, 2.030571e+01, 2.017759e+01, 2.002924e+01, 1.988825e+01, 1.974477e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.187794,3.055932,2.963694,2.898878,2.829600,2.766621,2.728571,2.719256,2.669660,2.578602,2.557347,2.578602,2.680287,2.783153,2.951754,3.141085,3.392083,3.599389,3.837529,4.000881,4.149014,4.214354,4.268674,4.280089,4.290585,4.306330,4.228918,4.178535,4.141272,4.105059,4.072258,4.069896,4.081311,4.132088,4.153475,4.159641,4.136943,4.096269,4.074882,4.029091,3.991303,3.933441,3.916909,3.926618,3.935278,3.765628,3.526045,3.303125
2014-06-24,"2014-6","2",0.47673954,1403560800,33,5.222152,21.6601803,19.59188654,14.01776003,16.66703840,34,5.220840,24,16.6870844974,16.1624174344,15.4704031330,15.0001964209,15.0454965254,15.2768667638,15.3667395337,15.0790120715,14.5617751669,14.1760828471,14.0177600253,14.0552949045,14.1490772247,14.1942856123,14.2393126737,14.3680609471,14.5413596275,14.9697053221,15.7069843876,16.7895351968,17.7220679939,18.2853693234,18.6526997778,19.3866948179,20.1068630120,20.2276158139,20.2247990695,20.6408264382,21.1001123523,21.1826591541,21.0476919513,20.8971145280,20.8961944764,20.9828530323,21.4341560004,21.6601802799,21.6400920692,21.4524981171,21.2784125014,21.1287920822,20.6013528717,19.3976266110,18.0241026577,17.3309547498,17.0327502056,16.6219428501,16.2990570562,15.9149084000, 1.959189e+01, 1.942041e+01, 1.922291e+01, 1.901178e+01, 1.881346e+01, 1.863663e+01, 1.847314e+01, 1.830343e+01, 1.811635e+01, 1.791934e+01, 1.772426e+01, 1.754081e+01, 1.737122e+01, 1.721238e+01, 1.706372e+01, 1.692894e+01, 1.680956e+01, 1.671757e+01, 1.666704e+01, 1.667316e+01, 1.672561e+01, 1.680360e+01, 1.689605e+01, 1.702058e+01, 1.717490e+01, 1.732753e+01, 1.747240e+01, 1.763082e+01, 1.780428e+01, 1.797320e+01, 1.812693e+01, 1.826544e+01, 1.839697e+01, 1.852627e+01, 1.867166e+01, 1.882109e+01, 1.896204e+01, 1.908656e+01, 1.919615e+01, 1.929279e+01, 1.935821e+01, 1.936018e+01, 1.929338e+01, 1.919526e+01, 1.908713e+01, 1.896387e+01, 1.883063e+01, 1.868485e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.121010,3.009353,2.948736,2.913048,2.862271,2.827370,2.809132,2.801916,2.780004,2.732901,2.796536,2.941388,3.292104,3.696482,4.150326,4.475587,4.689847,4.823022,4.958296,5.030722,5.066279,5.125715,5.173868,5.212443,5.220840,5.209162,5.183315,5.151169,5.130176,5.101967,5.074545,5.103672,5.143559,5.183052,5.191974,5.119155,4.988604,4.878784,4.805965,4.694046,4.571761,4.468108,4.393583,4.336245,4.319844,4.092857,3.823359,3.550712
2014-06-25,"2014-6","3",0.47947942,1403647200,24,5.132800,20.0397140,18.53052467,11.28699902,15.04841297,25,5.222152,33,15.5983967424,15.1991895282,14.6800828110,14.3001837901,13.8359699848,13.1892003449,12.8660325630,12.6799207906,12.4219767081,12.1615388685,11.8309780452,11.4889385867,11.2869990220,11.4204111791,11.9599845524,12.3554791006,12.7097450588,13.3799467400,14.1520011787,14.9115845563,15.4530716993,15.6678160443,16.1899221785,17.2425991343,18.0286744302,17.7869711036,17.4185004750,17.6998138225,18.1985155833,18.5823669271,18.7685932204,18.9524625131,19.2404947006,19.7262444268,20.0397139600,19.7384130116,19.3767455253,19.0531059432,18.9699733802,19.1173729125,18.8205470377,18.3631421408,17.9747106696,17.4347753153,17.0780646482,16.5424788422,15.7076318457,15.0256743074, 1.853052e+01, 1.836396e+01, 1.817976e+01, 1.798579e+01, 1.777829e+01, 1.754884e+01, 1.731470e+01, 1.708296e+01, 1.684991e+01, 1.661549e+01, 1.637627e+01, 1.613190e+01, 1.588966e+01, 1.566619e+01, 1.548088e+01, 1.532461e+01, 1.519387e+01, 1.510317e+01, 1.505561e+01, 1.504841e+01, 1.506865e+01, 1.509860e+01, 1.515317e+01, 1.525764e+01, 1.539619e+01, 1.551573e+01, 1.561087e+01, 1.571532e+01, 1.583948e+01, 1.597662e+01, 1.611622e+01, 1.625803e+01, 1.640716e+01, 1.657311e+01, 1.674644e+01, 1.689604e+01, 1.702007e+01, 1.712173e+01, 1.721414e+01, 1.730930e+01, 1.738486e+01, 1.743378e+01, 1.746082e+01, 1.745952e+01, 1.744045e+01, 1.739555e+01, 1.731115e+01, 1.719688e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.354951,3.225451,3.158010,3.112482,3.057769,3.010009,2.989016,2.984687,2.965793,2.926037,2.976552,3.106709,3.451913,3.831100,4.274841,4.577928,4.780642,4.870912,5.011959,5.063261,5.086747,5.139754,5.166783,5.177410,5.202471,5.184102,5.142903,5.108133,5.087272,5.059456,5.038332,5.079268,5.155237,5.222152,5.196173,5.133719,5.011434,4.865926,4.824727,4.701787,4.597871,4.494743,4.421267,4.372590,4.296883,4.065304,3.793706,3.522502
2014-06-26,"2014-6","4",0.48221930,1403733600,24,5.142903,19.6200665,17.15912173,11.12676512,14.59745519,25,5.132800,24,14.8239962175,14.6470821231,14.5126218386,14.2682211065,14.0575991263,13.7482673573,13.4843444013,13.4580497589,13.0432897244,12.4615286523,11.8974984615,11.4102275483,11.1267651215,11.2201076965,11.5819159836,12.5717006446,13.5712906128,13.9818151343,14.1695680835,14.8877459651,16.0698982565,17.0173718338,17.4058928560,17.5433223550,17.5136344935,17.6738930952,17.9439721786,18.2352516307,18.5001479001,18.6943352600,18.9193906055,19.2804785776,19.5793572396,19.6200665410,19.5019320945,19.2734384409,19.0762099066,18.8432211206,18.5015431768,18.0530797887,17.5717287923,17.2112483688,16.7089290336,16.0154110504,15.2642826588,14.9148213529,14.8181579069,14.5340991553, 1.707824e+01, 1.695668e+01, 1.683448e+01, 1.670616e+01, 1.657373e+01, 1.643246e+01, 1.628506e+01, 1.614370e+01, 1.598868e+01, 1.581233e+01, 1.561658e+01, 1.540627e+01, 1.519229e+01, 1.499368e+01, 1.482309e+01, 1.471052e+01, 1.465356e+01, 1.461998e+01, 1.459746e+01, 1.461197e+01, 1.468487e+01, 1.480149e+01, 1.493171e+01, 1.506229e+01, 1.518486e+01, 1.530931e+01, 1.544104e+01, 1.558075e+01, 1.572672e+01, 1.587510e+01, 1.602732e+01, 1.618998e+01, 1.635945e+01, 1.652248e+01, 1.667145e+01, 1.680155e+01, 1.691528e+01, 1.701168e+01, 1.708617e+01, 1.713452e+01, 1.715638e+01, 1.715912e+01, 1.713661e+01, 1.708055e+01, 1.698974e+01, 1.688599e+01, 1.678260e+01, 1.667018e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.327267,3.199603,3.126652,3.084272,3.022474,2.986130,2.970779,2.957789,2.931679,2.866338,2.923282,3.051864,3.406122,3.798561,4.250699,4.556803,4.776181,4.842571,4.960526,5.005005,5.004218,5.013665,5.078218,5.115875,5.132800,5.102098,5.063786,5.018913,5.010385,4.988604,4.944388,4.976402,5.034002,5.089633,5.074151,5.012484,4.910668,4.806490,4.729996,4.617683,4.509044,4.404210,4.355664,4.336114,4.273266,4.046148,3.768383,3.502034
2014-06-27,"2014-6","5",0.48495919,1403820000,24,5.157205,18.9967414,16.88331084,13.16041144,14.86332800,25,5.142903,24,14.2236375169,14.0190748598,13.7691617389,13.5967284681,13.5319672699,13.6969699058,13.7805386299,13.5690832455,13.2016689286,13.1604114357,13.1851401845,13.2131748493,13.2640839122,13.3060316267,13.5775118380,13.9394162142,14.2052745593,14.6066278563,15.1344832891,15.5497760037,15.6532728053,15.8635889839,16.0937116514,16.2843884153,16.5346700900,16.5942634782,16.7385199206,17.2613161250,17.7954462860,18.4408481317,18.8238738649,18.9967414010,18.9758294882,18.9209558768,18.7973168383,18.4977351150,18.3660047271,18.2795530120,18.1775759956,17.8207857500,17.6860199213,17.2486814862,16.7549697310,16.3386480386,15.8255961460,15.3843645260,14.9348608785,14.4345930774, 1.654785e+01, 1.642141e+01, 1.628880e+01, 1.615419e+01, 1.602308e+01, 1.590678e+01, 1.580047e+01, 1.568890e+01, 1.556453e+01, 1.544433e+01, 1.533137e+01, 1.522546e+01, 1.512739e+01, 1.503632e+01, 1.496338e+01, 1.491218e+01, 1.487684e+01, 1.486333e+01, 1.487689e+01, 1.491053e+01, 1.494767e+01, 1.499346e+01, 1.504848e+01, 1.511027e+01, 1.518149e+01, 1.525213e+01, 1.532645e+01, 1.542319e+01, 1.554181e+01, 1.568676e+01, 1.584361e+01, 1.600127e+01, 1.615000e+01, 1.628855e+01, 1.641398e+01, 1.651817e+01, 1.661056e+01, 1.669401e+01, 1.676819e+01, 1.682082e+01, 1.686408e+01, 1.688331e+01, 1.687689e+01, 1.684998e+01, 1.679876e+01, 1.672804e+01, 1.663838e+01, 1.652819e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.305224,3.180840,3.107758,3.064067,3.018275,2.979963,2.960413,2.959889,2.943225,2.882214,2.933254,3.061705,3.397725,3.768515,4.220521,4.520328,4.736032,4.830369,4.955540,5.013009,5.035051,5.071527,5.114431,5.135818,5.142903,5.119680,5.087009,5.052764,5.008548,4.979682,4.963675,4.995165,5.054076,5.102360,5.094488,5.034920,4.931923,4.859103,4.778543,4.684074,4.584226,4.520197,4.472700,4.397519,4.277071,4.052970,3.772976,3.516073
